filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
7f99bda768395d25b2dcfe40e1115a37.txt,ISDA,100,"The document is titled 'AMENDMENT TO ISDA MASTER AGREEMENT' and references the ISDA Master Agreement, including Schedule and Credit Support Annex.",2019-06-19,100,"The document states 'dated as of June 19, 2019' at the top, indicating the main date of the amendment.",2019-06-19,100,"This is an amendment, and the date provided is 'June 19, 2019', which is the date of the amendment.",AMENDMENT,100,"The document is titled 'AMENDMENT TO ISDA MASTER AGREEMENT', indicating it is an amendment.",EXECUTED,90,"The text states 'upon execution of this Amendment by the parties', implying it is intended to be executed. No explicit draft language is present.","EDF Trading North America, LLC | Party A; Summer Energy, LLC | Party B; Summer Energy Northeast, LLC | Party B; Summer Energy Midwest, LLC | Party B",100,The parties are explicitly listed as 'Party A' and 'Party B' (jointly and severally) in the text.
7fc1ca3135555cd98794717a904fe5d2.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc. 2002 Master Agreement, which matches the ISDA contract type.",2011-03-22,100,"The agreement is stated to be 'dated as of March 22, 2011', which is the main contract date.",,100,There is no indication in the text that this document is an amendment; it is the initial agreement.,INITIAL,100,The document is the original '2002 Master Agreement' and there is no mention of amendment or restatement.,EXECUTED,90,"The agreement is dated and presented as a formal contract, which typically indicates execution. There is no explicit 'draft' or 'signed' status mentioned, but the context suggests it is executed.","Bank of America, N.A.; LKQ Corporation",100,"The parties are explicitly listed as 'Bank of America, N.A.' and 'LKQ Corporation'. No specific roles (such as Seller/Buyer) are assigned in the provided text."
804347c409985910bb29efdbfa56341b.txt,VSA (Credit Support Annex),100,The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to itself as a Credit Support Annex under the ISDA Master Agreement.,2017-07-12,95,"The text states 'ISDA Master Agreement dated July 12, 2017', which is the main date referenced and likely the effective date for this annex.",,100,There is no indication that this document is an amendment; it is a standalone annex.,INITIAL (initial contract),95,There is no language indicating this is an amendment or restatement; it appears to be the initial annex.,EXECUTED (Executed),80,"The annex supplements and forms part of an existing ISDA Master Agreement, implying it is executed, though the actual signatures are not shown in the provided text.","JPMORGAN CHASE BANK, N.A. | Party A; CMF ASPECT MASTER FUND L.P. | Party B",100,"The parties are explicitly listed as 'JPMORGAN CHASE BANK, N.A. (""Party A"")' and 'CMF ASPECT MASTER FUND L.P. (""Party B"")'."
804f0aac770b52fb9ae86514599df0f6.txt,,,,,,,,,,,,,,,,,,
813e09a2c13f5d43a2ec8dcfb7e21c80.txt,,,,,,,,,,,,,,,,,,
81bd69c83e4c5232a081ec0540950c94.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc., indicating it is an ISDA Master Agreement.",2015-01-13,100,"The agreement is stated as 'dated as of January 13, 2015' in the header.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,There is no mention of amendment or restatement; this is the original 2002 Master Agreement between the parties.,EXECUTED,90,"The agreement is dated and presented as a finalized contract, not a draft, which suggests it is executed.","The Bank of Tokyo-Mitsubishi UFJ, Ltd.; Booz Allen Hamilton Inc.",95,"The parties are listed at the top of the agreement. No explicit roles (such as 'Seller' or 'Buyer') are given, as is typical for ISDA Master Agreements."
81ea6a3e1a43549ca3f9d2521afacca3.txt,ISDA,100,"The document is titled 'ISDA Master Agreement' and references the International Swap Dealers Association, which matches the ISDA contract type.",2014-10-01,100,"The agreement is stated as 'dated as of October 1, 2014' in the header.",,100,There is no indication that this document is an amendment; it is the initial agreement.,INITIAL,100,The document is an ISDA Master Agreement with no indication of being amended or restated; it is the initial contract.,EXECUTED,90,"The agreement is dated and presented as a formal contract, which typically indicates execution. There is no indication it is a draft.","Wells Fargo Bank, N.A.; Gentex Corporation",100,"The parties are clearly listed as 'Wells Fargo Bank, N.A.' and 'Gentex Corporation'. No explicit roles (e.g., Seller/Buyer) are specified in the provided text."
824962e06d9c515f8888f975653e0ea1.txt,ISDA,100,"The document is a Schedule to the 2002 ISDA Master Agreement, as stated in the title and body.",2009-06-29,100,"The agreement is dated as of June 29, 2009, as stated in the heading.",,100,There is no indication that this document is an amendment; it is a schedule to the master agreement.,INITIAL,100,"This is a schedule to the initial 2002 ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document is dated and formatted as a finalized agreement, not a draft, suggesting it is executed.",MacroShares Major Metro Housing Up Trust | Party A; MacroShares Major Metro Housing Down Trust | Party B,100,Both parties are explicitly named with their roles as Party A and Party B.
82f14fcbe58c562fb7037872d3f43838.txt,ISDA,100,The document is titled 'AMENDMENT TO THE ISDA MASTER AGREEMENT' and repeatedly references the ISDA Master Agreement.,2017-07-12,90,"The ISDA Master Agreement being amended is dated July 12, 2017, as stated in the first paragraph.",2018-10-10,100,"The amendment is dated as of October 10, 2018, as stated in the opening sentence.",AMENDMENT,100,The document is titled 'AMENDMENT' and describes amendments to an existing agreement.,EXECUTED,90,"The amendment is dated and written in definitive terms, indicating it is an executed document, not a draft.","JPMORGAN CHASE BANK, N.A. | Party A; CAMBRIDGE MASTER FUND L.P. | Party B",100,The parties are explicitly named as 'Party A' and 'Party B' in the introductory paragraph.
83061e641bb157ceac4a5346c1659b91.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT, SCHEDULES, AND TRANSACTION CONFIRMATION' and refers to the 2002 ISDA Master Agreement, including the schedule and confirmations.",2005-08-11,100,"The agreement is stated as 'dated as of August 11, 2005'.",,100,There is no indication that this document is an amendment; it appears to be the initial agreement.,INITIAL,100,"The document is a 2002 ISDA Master Agreement dated August 11, 2005, with no indication of being an amendment or restatement.",,50,The document does not specify whether it is a draft or executed version; no signatures or explicit status are shown in the provided text.,"Bank of America, N.A.; Katy Industries, Inc.",100,"The parties are listed as 'Bank of America, N.A.' and 'Katy Industries, Inc.' in the agreement heading."
853c1b4d335b562da3bf244a9064f56e.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc., as well as the schedule and confirmations, which matches the ISDA Master Agreement category.",2013-08-27,100,"The agreement is stated as 'dated as of August 27, 2013', which is the main contract date.",,100,There is no indication that this document is an amendment; it is an initial master agreement.,INITIAL,100,The document is a 2002 Master Agreement with no indication of being amended or restated; it is the initial contract.,EXECUTED,90,"The agreement is dated and presented as a formal contract, which typically indicates execution, though explicit signatures are not shown in the excerpt.","Citibank, N.A.; Arbor Funding LLC",100,"The parties are listed as 'Citibank, N.A.' and 'Arbor Funding LLC'. No explicit roles (such as Seller/Buyer) are specified in the provided text."
856ab885a80d50b8908539c16aa2ad16.txt,ISDA,100,"The document is titled 'SCHEDULE TO THE 2002 ISDA MASTER AGREEMENT' and references the ISDA Master Agreement throughout, indicating it is an ISDA Master Agreement schedule.",2010-05-28,100,"The text states 'dated as of May 28, 2010', which is the effective date of the contract.",,100,There is no indication this document is an amendment; it is a schedule to the original agreement.,INITIAL,95,The document is a schedule to the 2002 ISDA Master Agreement and there is no language indicating it is an amendment or restatement.,,50,"There is no explicit indication in the provided text whether the document is a draft, executed, or signed.","SOCIT GNRALE | Party A; CINEDIGM DIGITAL FUNDING I, LLC | Party B",100,"The parties are explicitly named as 'SOCIT GNRALE' (Party A) and 'CINEDIGM DIGITAL FUNDING I, LLC' (Party B)."
85ed9090a78a5070b06ec773ec51fe0a.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, which matches the ISDA contract type.",2010-03-04,100,"The agreement is stated as 'dated as of March 4, 2010', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the original master agreement.,INITIAL,100,There is no mention of amendment or restatement; this is the original master agreement.,EXECUTED,90,"The agreement is dated and written in definitive terms, indicating it is executed, though the actual signatures are not shown in the excerpt.","PNC BANK, NATIONAL ASSOCIATION | Party A; FEDERATED INVESTORS, INC. | Party B",100,"The parties are explicitly named as 'PNC BANK, NATIONAL ASSOCIATION (""Party A"")' and 'FEDERATED INVESTORS, INC. (the ""Party B"")'."
86a3d37df6d85c5f9e2743b05272c6f4.txt,ISDA,100,"The document is titled 'TWENTIETH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', clearly indicating it is related to an ISDA Master Agreement.",2022-03-09,100,"The text states the amendment is 'entered into as of March 9, 2022', which is the main date associated with this contract.",2022-03-09,100,"As this is an amendment, the amendment date is the same as the contract date: March 9, 2022.",AMENDMENT,100,"The document is titled 'TWENTIETH AMENDMENT', indicating it is an amendment to the original contract.",EXECUTED,95,"The document is labeled 'Execution Version', which typically indicates an executed contract.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",95,"The parties are explicitly named as 'U.S. OIL & REFINING CO.' (Party B) and 'MERRILL LYNCH COMMODITIES, INC.' (Party A). Guarantors are mentioned but not named in the provided text."
8861fe7de9e15d13b5e4a39e96b3c178.txt,VSA (Credit Support Annex),100,The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to itself as a Credit Support Annex under an ISDA Master Agreement.,2017-07-12,95,"The text states 'ISDA Master Agreement dated July 12, 2017', which is the main date associated with the referenced agreement.",,100,There is no indication that this document is an amendment or provides an amendment date; it is a standalone annex.,INITIAL (initial contract),95,"The document is a Credit Support Annex supplementing the ISDA Master Agreement, with no language indicating it is amended, restated, or an amendment.",EXECUTED (Executed),90,"The annex supplements and forms part of an existing ISDA Master Agreement, which is typically executed at the time of signing; there is no indication this is a draft.","JPMORGAN CHASE BANK, N.A. | Party A; CMF WINTON MASTER L.P. | Party B",100,"The parties are explicitly listed as 'JPMORGAN CHASE BANK, N.A. (""Party A"")' and 'CMF WINTON MASTER L.P. (""Party B"")'."
