filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,amendment_number,amendment_number_confidence,amendment_number_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation
83061e641bb157ceac4a5346c1659b91.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT, SCHEDULES, AND TRANSACTION CONFIRMATION' and repeatedly refers to the 2002 ISDA Master Agreement, including the schedule and confirmations.",2005-08-11,100,"The agreement is stated to be 'dated as of August 11, 2005', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be the executed version, as there is no indication that it is a draft."
853c1b4d335b562da3bf244a9064f56e.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by the International Swaps and Derivatives Association, Inc., and references the ISDA Master Agreement and Schedule.",2013-08-27,100,"The agreement is stated as 'dated as of August 27, 2013' near the top of the document.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,"There is no amendment number mentioned, and the document is not an amendment.",INITIAL,100,"The document is the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and presented as a finalized contract, not a draft. The use of 'dated as of' and the absence of draft language indicate it is executed."
856ab885a80d50b8908539c16aa2ad16.txt,ISDA,100,The document is titled 'SCHEDULE TO THE 2002 ISDA MASTER AGREEMENT' and references the ISDA Master Agreement throughout.,2010-05-28,100,"The text states '2002 Master Agreement dated as of May 28, 2010', indicating the contract date.",,100,There is no indication that this document is an amendment; it is a schedule to the master agreement.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,95,"This is a schedule to the initial ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"The contract date is specified and parties are named, suggesting this is an executed agreement rather than a draft."
85ed9090a78a5070b06ec773ec51fe0a.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, which matches the ISDA contract type code.",2010-03-04,100,"The agreement is stated as 'dated as of March 4, 2010', which is the effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial agreement.,,100,There is no mention of any amendment number or amendment in the text.,INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and presented as a formal contract between the parties, indicating it is executed rather than a draft."
86a3d37df6d85c5f9e2743b05272c6f4.txt,ISDA,100,"The document is titled 'TWENTIETH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', clearly indicating it is related to an ISDA Master Agreement.",,70,"The document provides the amendment date (March 9, 2022) but does not specify the date of the initial contract or the last amended and restated contract in the provided text.",2022-03-09,100,"The amendment is stated to be entered into as of March 9, 2022.",20,100,"The document is titled 'TWENTIETH AMENDMENT', indicating this is the 20th amendment.",AMENDMENT,100,"The document is an amendment, as indicated by the title 'TWENTIETH AMENDMENT'.",EXECUTED,95,"The document is labeled 'Execution Version', which typically means it is the executed version."
8861fe7de9e15d13b5e4a39e96b3c178.txt,VSA,100,"The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and repeatedly refers to itself as a Credit Support Annex, which matches the VSA code.",2017-07-12,95,"The text states 'ISDA Master Agreement dated July 12, 2017', which is the main contract date referenced for this annex.",,100,There is no indication that this document is an amendment; it is a standalone annex to the ISDA Master Agreement.,,100,"No amendment number is mentioned, and the document is not an amendment.",INITIAL,95,"This is the initial Credit Support Annex for Variation Margin, not an amendment or restated version.",EXECUTED,80,"The document references parties and a specific date, suggesting it is executed, though no explicit signature block is shown in the excerpt."
88ef695e0ef754b29b58aa9085502093.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, which matches the ISDA contract type code.",2012-11-19,100,"The agreement is stated as 'dated as of November 19, 2012', which is the main contract date.",,100,There is no indication in the text that this document is an amendment; it is the initial agreement.,,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,"The agreement is dated and appears to be the final version, not a draft. No explicit 'draft' watermark or language is present."
89a7ad6b2ecc5f78b41865f81f3f62ef.txt,VSA,98,The document is titled '2016 Credit Support Annex for Variation Margin (VM)' and explicitly states it is a Credit Support Annex to the ISDA Master Agreement.,2017-07-12,95,"The text states 'ISDA Master Agreement dated July 12, 2017', which is the main contract date for the underlying agreement to which this annex is attached.",,100,There is no indication that this is an amendment; it is a standalone Credit Support Annex.,,100,There is no mention of an amendment number or that this is an amendment document.,INITIAL,95,"This is the initial Credit Support Annex for Variation Margin, not an amendment or restated version.",EXECUTED,85,"The annex supplements and forms part of an executed ISDA Master Agreement, implying it is executed, though no explicit signature is shown in the excerpt."
8bfb98b266735a9da2cd65340376e7e4.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' under the International Swaps and Derivatives Association, Inc., which matches the ISDA Master Agreement code.",2003-12-30,100,"The agreement is 'dated as of December 30, 2003', which is the main effective date of the contract.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no mention of any amendment number, and the document is not an amendment.",INITIAL,100,"The document is the original 2002 ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be the executed version, as there is no indication it is a draft."
8e8585cc0cc75b0486dcb4b0da116d20.txt,ISDA,100,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and refers to the International Swaps and Derivatives Association, Inc. 2002 Master Agreement, which matches the ISDA contract type.",2009-03-18,100,"The agreement is stated as 'dated as of March 18, 2009', which is the main date associated with the contract.",,100,"There is no indication that this document is an amendment; it is the initial agreement, so amendment_date is null.",,100,"There is no mention of an amendment number, and the document is not an amendment.",INITIAL,100,"The document is the initial ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be a finalized contract between the parties, indicating executed status. There is no indication that it is a draft."
8ea4b8fc2f375db1a0765c9ff3ac2134.txt,ISDA,95,"The document is titled 'ISDA Schedule to the Master Agreement for Basis Swap', indicating it is an ISDA Master Agreement (with schedule).",2007-03-13,98,The date '13 March 2007' is clearly labeled as the date of the agreement.,,100,There is no indication that this document is an amendment; it appears to be the initial schedule.,,100,"No amendment number is mentioned, and the document does not appear to be an amendment.",INITIAL,95,The document is an ISDA Schedule to the Master Agreement and does not reference being amended or restated.,EXECUTED,90,"The presence of a specific date and the formal listing of parties suggest this is an executed agreement, not a draft."
92787237d51055e7b74e229fa9d1cce0.txt,ISDA,100,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swaps and Derivatives Association, Inc. 2002 Master Agreement, which matches the ISDA code.",2013-08-26,100,"The agreement is stated as 'dated as of August 26, 2013', which is the main contract date.",,100,There is no indication that this document is an amendment; it is the initial master agreement.,,100,"There is no mention of any amendment number, and the document is not an amendment.",INITIAL,100,"The document is the initial ISDA Master Agreement, not an amendment or amended and restated version.",EXECUTED,90,"The agreement is dated and appears to be finalized between the parties, indicating executed status. There is no indication that it is a draft."
